X;Y;REGION
360988.2;7685645.9;2
360999.6;7685642.4;2
361010.2;7685637.3;2
361021;7685634;2
361030.8;7685629.4;2
361042.4;7685623.7;2
361054.8;7685615.9;2
361065.2;7685607.4;2
361071.7;7685604.2;2
361074.7;7685602.7;2
361092.7;7685596.2;2
361110;7685588.4;2
361125.1;7685578.9;2
361139.1;7685572.5;2
361156.2;7685565;2
361167.4;7685557.1;2
361176;7685553;2
361185.7;7685548.3;2
361195.7;7685543;2
361202.5;7685532.8;2
361215.9;7685517.8;2
361224.5;7685507.4;2
361244.4;7685484.6;2
361264.2;7685465;2
361275;7685457.9;2
361286.2;7685447.5;2
361292.9;7685435.7;2
361299;7685424.3;2
361317.9;7685400;2
361342.4;7685364;2
361363.8;7685318.3;2
361378.8;7685291.2;2
361393.3;7685263.6;2
361416.9;7685208.2;2
361433;7685175.6;2
361447.1;7685143.8;2
361462.8;7685115.9;2
361473.4;7685095.5;2
361483.7;7685067.2;2
361494.7;7685045.6;2
361505.7;7685025.2;2
361512.7;7685003.7;2
361525.5;7684980.4;2
361539.6;7684955.4;2
361547.9;7684936.4;2
361557.7;7684917.5;2
361577;7684893.1;2
361584.6;7684878.6;2
361592.1;7684864.3;2
361599.2;7684855;2
361612.7;7684841.9;2
361623.3;7684827.9;2
361636.1;7684809.1;2
361653.8;7684785.1;2
361669.1;7684767.4;2
361686.8;7684753.3;2
361700.5;7684741.8;2
361734.1;7684710.5;2
361741.5;7684702.2;2
361752.4;7684691.2;2
361774.8;7684676.3;2
361793.7;7684662.5;2
361809.4;7684641.3;2
361815.3;7684633;2
361819.2;7684628.5;2
361830.2;7684615.8;2
361836.1;7684609.3;2
361846.7;7684597.7;2
361860.5;7684582.4;2
361869.1;7684572.7;2
361878.7;7684561.1;2
361887;7684551.1;2
361897.4;7684538.7;2
361903.3;7684532.5;2
361910.9;7684522.6;2
361921.3;7684511.9;2
361938;7684497.1;2
361963.6;7684472;2
361976;7684462.3;2
361984.6;7684452.7;2
361992.7;7684440.9;2
362009.9;7684421.9;2
362024.7;7684409.1;2
362033.5;7684401.8;2
362046.7;7684393;2
362056.1;7684378.3;2
362066.4;7684367.9;2
362090.5;7684344.3;2
362123.1;7684309.5;2
362141.4;7684290.8;2
362161.6;7684270.4;2
362175.8;7684258.2;2
362208;7684227.8;2
362234.7;7684200.7;2
362261.6;7684174.3;2
362288.1;7684146.8;2
362299.7;7684131.3;2
362308;7684123.9;2
362318.2;7684112.1;2
362334.5;7684097.9;2
362365.3;7684072.6;2
362381.4;7684056.3;2
362390.3;7684046.6;2
362439.2;7684006.6;2
362460.6;7683985.2;2
362482.6;7683968.4;2
362517.1;7683940.8;2
362527.7;7683929;2
362538.9;7683918.2;2
362551.3;7683908.2;2
362557.8;7683896;2
362575.1;7683882.4;2
362590.3;7683866.9;2
362605.4;7683851.8;2
362639.4;7683820.7;2
362656.5;7683804.6;2
362678.9;7683782;2
362695.2;7683767.5;2
362714;7683752.2;2
362727;7683742.9;2
362751.2;7683723.9;2
362771.8;7683711.5;2
362839.2;7683658.5;2
362890.6;7683623.7;2
362962.1;7683572.7;2
362979.8;7683554.2;2
362992.8;7683540.3;2
362995.5;7683536.6;2
363004.8;7683524.4;2
363013.6;7683517.3;2
363024.6;7683509.6;2
363030.9;7683499.4;2
363036.8;7683490.2;2
363049.6;7683478;2
363061.7;7683465.4;2
363080.8;7683439.1;2
363097;7683417.6;2
363107.5;7683396.1;2
363117.5;7683381.6;2
363128.3;7683356.2;2
363145.4;7683322.2;2
363157.6;7683291.4;2
363171.6;7683263.3;2
363177.4;7683247.8;2
363189.6;7683220.1;2
363206.7;7683189.2;2
363223;7683162.3;2
363237.6;7683138;2
363265.3;7683098.1;2
363281.2;7683075.1;2
363300.2;7683050.5;2
363315.8;7683027.4;2
363327.7;7683008.1;2
363339.3;7682987.7;2
363348.6;7682975.9;2
363364.3;7682962.1;2
363401.6;7682924.8;2
363413.4;7682904.6;2
363426.4;7682893.8;2
363443.6;7682866.7;2
363455.8;7682848.4;2
363471.3;7682834.1;2
363494.3;7682807.7;2
363508.5;7682789.9;2
363524.8;7682765.5;2
363535.4;7682741.9;2
363542.5;7682720.5;2
363550.5;7682701.6;2
363569;7682652.1;2
363581;7682612.7;2
363589;7682596.9;2
363594.5;7682574.5;2
363599.4;7682563.5;2
363611;7682535.8;2
363624.7;7682510.5;2
363645.5;7682467.5;2
363655.5;7682452.4;2
363655.6;7682452.1;2
363660.7;7682437.4;2
363670.1;7682417.6;2
363681.9;7682393.2;2
363707.9;7682347.8;2
363719.5;7682321.1;2
363727.7;7682311.3;2
363733.6;7682293.8;2
363740.9;7682271;2
363747.4;7682256.7;2
363757.6;7682235.7;2
363775.8;7682214.5;2
363781.9;7682204.4;2
363784.3;7682194.8;2
363791.2;7682179.5;2
363793.9;7682172.4;2
363796.5;7682162.6;2
363807.3;7682146.1;2
363824.2;7682120.9;2
363841.8;7682094;2
363852.1;7682076.4;2
363857.6;7682065.7;2
363889;7682013.3;2
363895.7;7681997.4;2
363908.6;7681983.6;2
363914.3;7681971.8;2
363921.4;7681957.9;2
363932.8;7681934.3;2
363943.8;7681914.9;2
363949.5;7681902.7;2
363968;7681876;2
363978.8;7681859.9;2
363983.5;7681851.6;2
363997.2;7681837.9;2
364011.4;7681824.3;2
364027.9;7681806;2
364035.7;7681792.5;2
364046.7;7681770.1;2
364060.7;7681746.3;2
364077.2;7681727.1;2
364090.4;7681711.7;2
364099.6;7681699.8;2
364111.4;7681686.6;2
364134.7;7681651.2;2
364153.5;7681623.5;2
364190.7;7681564.7;2
364211.8;7681531;2
364225.9;7681507.2;2
364238.7;7681486.4;2
364253.2;7681460.9;2
364274.8;7681433.8;2
364285.8;7681416.1;2
364301.3;7681398.2;2
364313.5;7681384.5;2
364341;7681352;2
364356.7;7681334.2;2
364370.7;7681323.8;2
364381.5;7681314.1;2
364397.2;7681294.1;2
364407.6;7681284.3;2
364420.4;7681271.5;2
364434.7;7681255.6;2
364445.9;7681240.8;2
364460.3;7681225.5;2
364476.6;7681207.3;2
364488.9;7681188.6;2
364506.4;7681167.4;2
364522.1;7681140.1;2
364530.2;7681125.3;2
364535.5;7681109;2
364545.1;7681090.6;2
364553.2;7681074.5;2
364560.8;7681054.8;2
364569.5;7681031.2;2
364578.1;7681009.6;2
364587.8;7680975.4;2
364598.8;7680946.6;2
364610.7;7680917.7;2
364617.8;7680904.3;2
364623.1;7680881.3;2
364630.6;7680858.9;2
364632.6;7680849.5;2
364637.1;7680838.1;2
364640.8;7680819.5;2
364649.4;7680787;2
364651.2;7680773.1;2
364651.8;7680766;2
364653.2;7680754.8;2
364654.9;7680740.7;2
364656.9;7680735.6;2
364661.6;7680723.6;2
364663;7680715.3;2
364663.9;7680694.8;2
364666.1;7680661.3;2
364670;7680639.1;2
364677.1;7680608.9;2
364682.5;7680590;2
364682.1;7680575.9;2
364688.2;7680546;2
364696.6;7680522.8;2
364700.5;7680508.3;2
364705;7680494.3;2
364713.2;7680473.1;2
364722.8;7680444.9;2
364723.1;7680437;2
364733.7;7680402;2
364737.5;7680383.5;2
364742.6;7680368.6;2
364748.3;7680335.6;2
364755.3;7680296.5;2
364761;7680268.2;2
364766.9;7680234.8;2
364774.2;7680208.1;2
364776.9;7680186.5;2
364783.2;7680173;2
364783.2;7680161.9;2
364787.9;7680150.2;2
364789.8;7680138.6;2
364791.9;7680126.4;2
364800.3;7680087.5;2
364816;7680039.8;2
364823.5;7680009.1;2
364826.8;7679998.7;2
364827.1;7679996.7;2
364828.2;7679989.3;2
364829.7;7679985.2;2
364834.3;7679972.4;2
364841;7679941.7;2
364849.4;7679916.4;2
364853.4;7679896.7;2
364856.5;7679885.5;2
364860;7679868.6;2
364861;7679865.7;2
364864.9;7679853.9;2
364870.8;7679839.2;2
364880.3;7679815.4;2
364888.3;7679787.5;2
364897;7679764.7;2
364902.9;7679747.4;2
364910.9;7679713.6;2
364913.9;7679696;2
364915.4;7679667.6;2
364915.4;7679667.3;2
364917;7679644.1;2
364918.1;7679614.6;2
364918.6;7679602.7;2
364920.2;7679566.3;2
364920.7;7679555.1;2
364926.6;7679541.4;2
364930.1;7679528.2;2
364931.4;7679523.3;2
364932.7;7679489.2;2
364933.6;7679465.6;2
364934.1;7679452;2
364932.1;7679410.3;2
364931.9;7679388.1;2
364932.3;7679367;2
364932.3;7679364.6;2
364932.9;7679349.8;2
364936.3;7679339.6;2
364936.1;7679328.8;2
364938.4;7679320.2;2
364938.4;7679312.9;2
364938.4;7679303.9;2
364936.7;7679293.8;2
364934.9;7679286;2
364931;7679273.8;2
364930;7679260.1;2
364928.8;7679245.1;2
364929.2;7679207.8;2
364928.2;7679163.6;2
364926;7679136.3;2
364920.4;7679107.8;2
364919.7;7679103.2;2
364916.6;7679080.9;2
364912.1;7679058.5;2
364911.9;7679057.3;2
364907.5;7679025.9;2
364907.4;7679025.5;2
364902.5;7678994.6;2
364900.9;7678971.9;2
364900.7;7678966.6;2
364894.4;7678919;2
364890.5;7678881.5;2
364889.3;7678844.2;2
364889.3;7678832;2
364888.3;7678826.7;2
364887.3;7678815.3;2
364886.4;7678791.3;2
364886.7;7678758.2;2
364887.5;7678746.9;2
364891.1;7678730;2
364892.3;7678715.8;2
364893.6;7678703.3;2
364894.4;7678692.5;2
364898.2;7678660.9;2
364898.5;7678640.1;2
364900.6;7678615.9;2
364904;7678577.6;2
364905.4;7678557.7;2
364908.4;7678519.4;2
364909.5;7678473.3;2
364910.3;7678440.1;2
364910.3;7678416.1;2
364912.7;7678378.6;2
364913.5;7678343.2;2
364917.8;7678311.6;2
364918.6;7678276.4;2
364921.5;7678235.6;2
364928.6;7678177.6;2
364933.5;7678128.5;2
364938.8;7678082.9;2
364940.6;7678049.7;2
364941.2;7678002.8;2
364941.8;7677970.2;2
364942.7;7677922.4;2
364944.7;7677882.5;2
364943.3;7677860;2
364944.1;7677806.9;2
364945.5;7677769.8;2
364949.6;7677706.7;2
364951.2;7677649;2
364952.8;7677555.5;2
364953.8;7677539.9;2
364957.9;7677479.6;2
364956.3;7677440.7;2
364957.5;7677414;2
364960.2;7677389.7;2
364961;7677348;2
364957.9;7677313.8;2
364956.7;7677266.7;2
364959.1;7677225;2
364957.9;7677179.1;2
364962.6;7677136.6;2
364962.4;7677100.1;2
364962.4;7677044.7;2
364961.6;7677019.5;2
364961.8;7676972.4;2
364964.2;7676941.7;2
364968.9;7676874.3;2
364978;7676803.7;2
364980.1;7676784.6;2
364981.7;7676774.8;2
364982.8;7676761.6;2
364988.3;7676750.2;2
364991.3;7676740.6;2
364986.2;7676732.1;2
364979.5;7676726.4;2
364958.1;7676702.8;2
364959.6;7676686.1;2
364973.2;7676675.8;2
364985.6;7676665.7;2
364992.8;7676658.9;2
365000.1;7676638.4;2
365001.3;7676626.4;2
365003.5;7676607;2
365004.4;7676583;2
365004.4;7676566.3;2
365003.3;7676556.3;2
365005.8;7676545.7;2
365006.8;7676528.8;2
365007;7676518.8;2
365010.7;7676482.4;2
365013.1;7676451;2
365016.8;7676417.6;2
365019.6;7676390.3;2
365022.7;7676373.4;2
365026.8;7676341.2;2
365048.4;7676189;2
365049.4;7676161.5;2
365051.4;7676146.3;2
365054.3;7676125.7;2
365059.6;7676093.9;2
365063.6;7676064.6;2
365075.5;7675991.1;2
365088.7;7675912.5;2
365095.4;7675868.5;2
365101.5;7675820.2;2
365108.6;7675786.4;2
365112.3;7675747.3;2
365119.5;7675714.6;2
365120.7;7675709;2
365128;7675655.8;2
365133.9;7675609.2;2
365133.1;7675596.7;2
365141;7675543;2
365148.2;7675506.5;2
365160.6;7675466.4;2
365164.1;7675437.7;2
365173;7675403.7;2
365176.5;7675387.4;2
365197.4;7675357.3;2
365206.7;7675339.9;2
365215.2;7675327.5;2
365221.5;7675321.2;2
365234.9;7675295.4;2
365239.8;7675285.3;2
365244.7;7675278.4;2
365254.7;7675268.8;2
365260;7675262.2;2
365264;7675261.1;2
365272.8;7675261.1;2
365281.7;7675256.6;2
365285.3;7675252.7;2
365290.6;7675250.2;2
365292.1;7675244.7;2
365294.2;7675241.6;2
365297.8;7675240.2;2
365304.2;7675244.8;2
365306.3;7675246.9;2
365307.1;7675249.4;2
365311.8;7675255.2;2
365315.3;7675257.3;2
365317.3;7675257.1;2
365318.3;7675255.1;2
365314.3;7675253;2
365312.1;7675250.8;2
365311.8;7675248;2
365314;7675243.5;2
365315.2;7675239.7;2
365321.5;7675236.3;2
365326.4;7675234.9;2
365325.7;7675232;2
365325.6;7675230.6;2
365328.3;7675227.5;2
365342.4;7675219.1;2
365342.5;7675216.2;2
365347.2;7675215.8;2
365352.1;7675219.7;2
365354.9;7675219.4;2
365355.5;7675217.5;2
365355.4;7675216.4;2
365354.6;7675214.3;2
365359.1;7675206;2
365360.9;7675202.9;2
365363.2;7675200.4;2
365365.1;7675202.2;2
365367.8;7675203.2;2
365369.4;7675205.7;2
365373.4;7675203.5;2
365377.7;7675204.1;2
365382.5;7675203.1;2
365386.2;7675203.5;2
365387.7;7675201.1;2
365387.6;7675198.2;2
365386;7675195.7;2
365383;7675194;2
365379.9;7675194.9;2
365376.1;7675199.4;2
365373.5;7675198.8;2
365371.7;7675196.6;2
365372.5;7675191.4;2
365380.4;7675184.4;2
365387.4;7675178.5;2
365387.7;7675176.1;2
365390.7;7675175.3;2
365394;7675176.4;2
365396.7;7675173.4;2
365395.6;7675171.4;2
365397.7;7675168;2
365403.7;7675166.4;2
365406.2;7675164;2
365407.8;7675160.1;2
365405.7;7675157.2;2
365406.9;7675154.2;2
365410.5;7675152.2;2
365413.1;7675152.3;2
365414.7;7675149;2
365417.3;7675143.6;2
365420.8;7675143.9;2
365422.2;7675140;2
365426.4;7675137.8;2
365429.5;7675136.1;2
365434.6;7675134;2
365436.9;7675131.3;2
365433.3;7675124.7;2
365431.2;7675120.1;2
365432.2;7675117.4;2
365431.9;7675112;2
365428.4;7675112.7;2
365423.6;7675111.5;2
365421.9;7675107.5;2
365420.3;7675105.7;2
365419.6;7675103.5;2
365422.6;7675100.2;2
365422.2;7675098.9;2
365421.1;7675097.9;2
365420;7675096.1;2
365421.2;7675093.6;2
365421.4;7675091.2;2
365417.9;7675089.4;2
365414.9;7675086;2
365413.9;7675082.6;2
365414.2;7675079.4;2
365416.1;7675076.4;2
365415.6;7675074.1;2
365414;7675073.4;2
365411.3;7675072.2;2
365410.1;7675071.2;2
365411.9;7675068.9;2
365414.8;7675068.7;2
365418.3;7675070;2
365418.4;7675066.9;2
365419.3;7675061.4;2
365412.7;7675059.3;2
365404.9;7675058.4;2
365398.1;7675057.2;2
365390.9;7675056.1;2
365382;7675051.6;2
365377.6;7675043.1;2
365373.4;7675007.8;2
365374.1;7674996.3;2
365375.1;7674981.2;2
365378;7674966.5;2
365388;7674936.9;2
365400;7674912.3;2
365402.5;7674894.1;2
365404.5;7674873;2
365408.8;7674858.3;2
365424.5;7674836.1;2
365434.2;7674813.9;2
365443.6;7674785.2;2
365453;7674751.2;2
365466;7674704.5;2
365473.3;7674681.5;2
365487.8;7674633.4;2
365502.1;7674601.3;2
365530.8;7674548.1;2
365543;7674523;2
365553.6;7674503.5;2
365569.7;7674469.5;2
365579.5;7674447.5;2
365594.9;7674414.9;2
365601.9;7674400;2
365619;7674374.6;2
365633;7674350.3;2
365645.9;7674334.2;2
365653.2;7674327.9;2
365656.5;7674322.6;2
365674.4;7674293.7;2
365690;7674269;2
365696.8;7674258.2;2
365717.6;7674233;2
365732;7674220;2
365748.3;7674208.6;2
365769.5;7674197.6;2
365785.7;7674192.5;2
365798.1;7674188.7;2
365809.1;7674181.9;2
365824.5;7674174.7;2
365849.9;7674164.2;2
365878.7;7674152.3;2
365896;7674147;2
365911.6;7674145.7;2
365930;7674141.5;2
365954.6;7674132.6;2
365985.8;7674124.6;2
366000.9;7674121.6;2
366014.3;7674117.7;2
366060.1;7674111.4;2
366086.6;7674106.3;2
366128;7674096.5;2
366166.9;7674086.5;2
366189.9;7674084.1;2
366210.1;7674073.9;2
366250.8;7674064.5;2
366374.2;7674024.3;2
366418.6;7674005.9;2
366445.7;7673996.1;2
366486.1;7673979;2
366507.2;7673963.3;2
366524.3;7673944;2
366529.8;7673935.4;2
366530.2;7673932;2
366531.3;7673922.2;2
366530.6;7673917.3;2
366533.3;7673901;2
366535.3;7673889.4;2
366538;7673879.2;2
366540.4;7673872.5;2
366540.4;7673864.9;2
366538;7673854.6;2
366550.8;7673847.6;2
366564.5;7673851.9;2
366571.6;7673856;2
366590.9;7673863.3;2
366596.8;7673868;2
366596.4;7673873.5;2
366597.9;7673880.2;2
366593.6;7673905.1;2
366609.7;7673907.3;2
366624.5;7673904.1;2
366648.4;7673891.3;2
366661.4;7673881;2
366680.7;7673869.6;2
366700.6;7673856.7;2
366718.6;7673843.1;2
366730.6;7673832.4;2
366740.3;7673821.6;2
366743.8;7673815.3;2
366744;7673813.3;2
366748.8;7673805.3;2
366776.6;7673784.8;2
366784.7;7673777.5;2
366784.8;7673777.3;2
366797.6;7673760.2;2
366808.7;7673746.4;2
366826.4;7673712.4;2
366838.8;7673686.3;2
366858.8;7673652.7;2
366895.7;7673600.2;2
366913.2;7673572.3;2
366925.6;7673557.6;2
366936;7673543.5;2
366945.3;7673534;2
366953.5;7673525.6;2
366958.2;7673519.1;2
366975.5;7673493.2;2
366982.4;7673481;2
367002.4;7673455.3;2
367016.6;7673442.1;2
367024.6;7673435.6;2
367035.4;7673428.9;2
367051.5;7673421.3;2
367062.7;7673413.2;2
367078.4;7673398.5;2
367085.1;7673388.7;2
367090.8;7673380;2
367092;7673363.7;2
367094.8;7673350.4;2
367101;7673325.8;2
367109.3;7673293.4;2
367115.4;7673271.4;2
367123.6;7673257.4;2
367129.1;7673240.5;2
367139.5;7673217.9;2
367150.2;7673206.9;2
367155.3;7673198.1;2
367155.3;7673193.6;2
367149.6;7673188.9;2
367145.2;7673185.1;2
367146.6;7673182.2;2
367151.7;7673182.2;2
367158.4;7673185.1;2
367161.7;7673187.3;2
367160.6;7673184.5;2
367161.6;7673181.1;2
367165.4;7673179;2
367167.9;7673177.3;2
367169.3;7673173.8;2
367166.8;7673171.8;2
367167.5;7673166;2
367169.6;7673164.5;2
367174.2;7673165.9;2
367176;7673165.5;2
367174.4;7673160.9;2
367173.2;7673155.7;2
367174.8;7673154.1;2
367177.4;7673153.8;2
367177.8;7673148.1;2
367184.2;7673142.8;2
367188.2;7673134;2
367195.5;7673124.8;2
367201.7;7673118.2;2
367218.7;7673100.8;2
367228.3;7673091.7;2
367233.2;7673080.7;2
367242.9;7673061.5;2
367250.7;7673044.4;2
367260.6;7673027.9;2
367269.6;7673016.1;2
367279.8;7673006.2;2
367280.4;7673005.7;2
367301;7672986.4;2
367311;7672975.8;2
367325.4;7672973.1;2
367339.9;7672970.1;2
367361.9;7672966.4;2
367369.5;7672969.8;2
367374.2;7672974.3;2
367376.9;7672979.7;2
367384.8;7672994;2
367387.3;7672999.2;2
367394.2;7673012.1;2
367397.8;7673022.3;2
367398.8;7673025.6;2
367399.9;7673027.9;2
367402.1;7673031.7;2
367403;7673033.9;2
367404;7673035.8;2
367406.7;7673037.3;2
367410.1;7673037.1;2
367415.3;7673035.5;2
367418.7;7673033.2;2
367419.3;7673029.7;2
367417.3;7673024.8;2
367413.4;7673020.2;2
367410.3;7673017.7;2
367408.3;7673014.5;2
367405.8;7673012.3;2
367401.3;7673010.3;2
367393.7;7673000.5;2
367417.2;7672930.9;2
367476.3;7672769.3;2
367503.4;7672718.3;2
367532.4;7672669.7;2
367552.3;7672628.8;2
367562.1;7672594.5;2
367569.3;7672575.5;2
367576.6;7672544.2;2
367594.3;7672509.3;2
367612.4;7672490;2
367616.8;7672485;2
367621.4;7672479.8;2
367627.4;7672463.5;2
367640.3;7672430.3;2
367646.5;7672390.6;2
367660.1;7672350.2;2
367670.5;7672326.9;2
367670.6;7672326.7;2
367675.3;7672317.8;2
367677.1;7672314.3;2
367689.1;7672297.9;2
367725.9;7672252.7;2
367748.3;7672229.5;2
367764.9;7672220;2
367777;7672211.4;2
367794.3;7672204;2
367818.3;7672196.1;2
367834;7672192.2;2
367850.9;7672185.5;2
367861.9;7672175.7;2
367869.4;7672164.3;2
367880;7672147.8;2
367892.6;7672130.1;2
367893.9;7672128.3;2
367903.9;7672117.5;2
367916.7;7672109.5;2
367936;7672104.1;2
367947;7672101.4;2
367957.8;7672095.8;2
367969;7672086.8;2
367979.8;7672081;2
367994.3;7672079.2;2
367998.4;7672087.5;2
368008.4;7672100.2;2
368036.5;7672055.5;2
368050.5;7672039.9;2
368075.4;7672022.6;2
368091.1;7672014.2;2
368115.7;7671999.9;2
368139.5;7671984.9;2
368142.8;7671982.8;2
368158.1;7671968.8;2
368173.8;7671951.1;2
368181.5;7671942.7;2
368196.8;7671925.8;2
368227.3;7671896.3;2
368242.2;7671881.8;2
368246.1;7671877.4;2
368257.1;7671865.1;2
368265.6;7671848.8;2
368273.6;7671833.7;2
368284.1;7671805.6;2
368288.6;7671782.6;2
368286.8;7671763.1;2
368279.5;7671734.5;2
368265.4;7671698.7;2
368256.8;7671670.6;2
368252.6;7671660.4;2
368242.6;7671642.1;2
368239.8;7671636;2
368231.4;7671618;2
368213.5;7671570.4;2
368186.8;7671495.8;2
368181.7;7671489.7;2
368177.4;7671479.3;2
368175.4;7671462.2;2
368172.5;7671436;2
368167.4;7671407.4;2
368163.2;7671393.2;2
368160.3;7671367.9;2
368155;7671339;2
368151.9;7671310.3;2
368151.3;7671302.3;2
368148.9;7671229.4;2
368143.4;7671167.1;2
368141.6;7671124.5;2
368140.1;7671091.1;2
368139.7;7671034.3;2
368138.1;7670994.8;2
368141.8;7670935.1;2
368150.5;7670895.8;2
368158.9;7670833.5;2
368168.7;7670799.8;2
368179.9;7670756.5;2
368182.5;7670736.9;2
368196.4;7670677.4;2
368198;7670671.7;2
368209.4;7670621.2;2
368227.1;7670584.6;2
368250.7;7670529.2;2
368266.4;7670500.2;2
368289.2;7670456.2;2
368308.8;7670418.4;2
368329.6;7670379.2;2
368356;7670339.9;2
368372.9;7670316.3;2
368394.1;7670286.4;2
368426.3;7670242;2
368456.5;7670200.4;2
368491.1;7670160.7;2
368510.4;7670135.2;2
368547.7;7670089.6;2
368568.1;7670060.5;2
368600.3;7670023.2;2
368616.1;7670004.7;2
368627.5;7669989.8;2
368637.7;7669970.9;2
368649.1;7669948.1;2
368655.5;7669932.4;2
368663.2;7669911.8;2
368668.5;7669897.1;2
368677.5;7669863.9;2
368685;7669843;2
368695.8;7669824.2;2
368698.9;7669818;2
368710;7669795.5;2
368730.2;7669760.1;2
368741.4;7669740.9;2
368759.9;7669697.9;2
368776.8;7669667.6;2
368786.8;7669654.3;2
368821.3;7669594.9;2
368845.7;7669565.5;2
368877.1;7669522.2;2
368901.9;7669494;2
368936.1;7669454.3;2
368969.5;7669418.9;2
369009.9;7669368.6;2
369030.8;7669349;2
369052;7669329.7;2
369066.5;7669315;2
369090.5;7669287.7;2
369116.8;7669257.6;2
369150;7669226.9;2
369159.8;7669217.9;2
369175.9;7669203.4;2
369185.6;7669197.4;2
369202.2;7669175.5;2
369225.8;7669133.1;2
369244.5;7669103;2
369261.4;7669070.8;2
369273.8;7669051.5;2
369286.9;7669041.9;2
369302.3;7669021.7;2
369328;7668983.6;2
369341;7668959.2;2
369360.2;7668925.2;2
369374.7;7668905;2
369383.8;7668892.6;2
369405;7668876.7;2
369443.3;7668838.8;2
369461.2;7668824.3;2
369479.4;7668799.7;2
369489.7;7668785.9;2
369506.4;7668760.6;2
369516.4;7668750.6;2
369571;7668695.8;2
369602;7668664.7;2
369642.9;7668621.5;2
369701.8;7668565.3;2
369726.6;7668536.7;2
369761.2;7668497;2
369791.4;7668454.1;2
369822.1;7668412.5;2
369848.8;7668385.4;2
369859;7668373.2;2
369881.4;7668356.7;2
369896.7;7668344.9;2
369932.5;7668318.6;2
369985.1;7668283.2;2
370023.2;7668264.4;2
370071.6;7668235.3;2
370127;7668200.3;2
370135.2;7668194;2
370142.7;7668190;2
370162.2;7668173.8;2
370162.4;7668173.6;2
370224.4;7668117.4;2
370242.9;7668102.5;2
370268.8;7668084;2
370302.2;7668050.6;2
370332.8;7668015.3;2
370337.5;7668009.4;2
370350.1;7667994.1;2
370378.4;7667957.1;2
370391;7667939.4;2
370402.4;7667922.2;2
370413.4;7667901.3;2
370442.5;7667854.6;2
370456.6;7667834.9;2
370470.3;7667814.1;2
370494.3;7667790.1;2
370519.1;7667765.8;2
370541.1;7667741.4;2
370553.2;7667727.7;2
370565;7667717.8;2
370580.4;7667705.3;2
370602.8;7667686.8;2
370617.7;7667673.5;2
370628.7;7667666;2
370672.6;7667630.4;2
370694.2;7667610.8;2
370701.8;7667597.2;2
370708.8;7667582.7;2
370719.1;7667568.5;2
370735.6;7667540.3;2
370748.5;7667524.5;2
370758;7667510;2
370772.6;7667496.8;2
370783.9;7667479.2;2
370824.4;7667430.9;2
370838.1;7667412.6;2
370850.3;7667394.1;2
370866.8;7667365;2
370879;7667346.2;2
370890.5;7667332.2;2
370895.5;7667326.1;2
370910.8;7667306.3;2
370911.6;7667305.3;2
370932.8;7667279.1;2
370952;7667259.7;2
370964.2;7667242.4;2
370973.3;7667225.2;2
370979.2;7667215.3;2
370989.6;7667194;2
370996.8;7667173.3;2
371007;7667147.8;2
371018;7667122.2;2
371030.2;7667108.5;2
371038.5;7667096.3;2
371053;7667070;2
371065.6;7667045.2;2
371074.2;7667027.5;2
371087.2;7667006.7;2
371098.1;7666987.4;2
371107.6;7666967.4;2
371132;7666914;2
371142.6;7666892.8;2
371150.5;7666875.5;2
371156.4;7666863.3;2
371162.2;7666850.3;2
371171.7;7666825.8;2
371179.1;7666813.8;2
371190.3;7666783.6;2
371194.8;7666773.8;2
371198.4;7666753.9;2
371198.2;7666737.6;2
371215.5;7666693;2
371230.8;7666663.1;2
371237.1;7666654.3;2
371245.7;7666632.7;2
371248.3;7666625.4;2
371252.9;7666616.6;2
371260.5;7666597.7;2
371281.6;7666560;2
371290.5;7666549.6;2
371299.8;7666539.3;2
371309.2;7666523.4;2
371315.3;7666512.8;2
371329.6;7666479.2;2
371344.2;7666455.7;2
371351.8;7666430.9;2
371363.4;7666404.8;2
371375.8;7666374.5;2
371379.7;7666362.5;2
371389.5;7666338.2;2
371410;7666311.1;2
371430.2;7666285.3;2
371451.8;7666264.5;2
371475;7666244.5;2
371498.6;7666222.9;2
371521.7;7666199.5;2
371541;7666184.7;2
371551.8;7666176.5;2
371566.5;7666159.2;2
371584;7666143.7;2
371599.5;7666132.7;2
371607.2;7666119.7;2
371629.4;7666097.9;2
371650.4;7666085.7;2
371665.5;7666079.7;2
371676;7666071;2
371702.1;7666049.2;2
371734.1;7666025;2
371745.5;7666014.4;2
371758.8;7666007.8;2
371766.7;7665997.9;2
371776.7;7665991.1;2
371788.3;7665983;2
371804.2;7665974.6;2
371812.9;7665969.8;2
371824.1;7665963.6;2
371838.9;7665955.3;2
371848.2;7665949.7;2
371881.8;7665924.3;2
371915.8;7665908.7;2
371941.4;7665894.8;2
371963;7665881.4;2
371967.5;7665878.7;2
371991.5;7665864.9;2
372010.3;7665855.1;2
372024.7;7665847.3;2
372042.4;7665837.9;2
372051.4;7665834.2;2
372062.7;7665827.3;2
372086.5;7665814.1;2
372105.8;7665800.7;2
372122.3;7665784.8;2
372153.9;7665757.1;2
372172.8;7665742.5;2
372189.1;7665723.9;2
372201.3;7665707.6;2
372229;7665681.1;2
372243.5;7665663.4;2
372262.4;7665645.9;2
372281.6;7665626.3;2
372300.3;7665606;2
372329;7665574.8;2
372353.5;7665548.9;2
372363.9;7665536.5;2
372383.4;7665513.5;2
372409.7;7665478.9;2
